Nome: JUAZEIRO (MANDACARU)
Codigo Estacao: V002
Latitude: -0.2033333
Longitude: -0.20333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2019-07-22;29.06;23.73;19.91;85;82.8;48.54;15.88;4.22;4.57;0
2019-07-21;30.06;23.92;19.53;89.8;79.1;42.28;19.41;4.59;5.27;0
2019-07-20;28.01;23.57;18.96;95.7;68.48;47.88;12.46;4.17;3.91;0
2019-07-19;26.62;22.28;19.45;83.3;76.4;56.55;10.72;4.71;3.75;0
2019-07-18;29.49;22.16;16.38;96.1;80.1;49.17;14.83;3.94;4.14;0
2019-07-17;33.55;24.16;14.11;94.7;67.68;21.06;20.03;2.38;5.07;0
2019-07-16;31.48;24.06;17.74;93.6;69.35;29.4;20.04;2.22;4.48;0
2019-07-15;30.14;24.08;18.41;96.5;86.8;49.6;15.61;2.63;3.71;0
2019-07-14;31;24.44;19.46;95.4;85.3;45.77;16.66;2.35;3.87;0
2019-07-13;30.07;23.65;19.91;98;89.8;54.49;15.34;3.12;3.71;0
2019-07-12;29.64;23.81;18.43;91.2;87.8;51.9;13.81;3.15;3.73;0
2019-07-11;27.4;23.42;20.52;84.9;83.3;56.88;10.81;3.41;3.34;0
2019-07-10;26.67;22.36;19.48;87.3;83.3;61.52;9.88;4.17;3.2;0
2019-07-09;26.02;21.98;19.25;97.3;84.4;65.19;10.52;4.08;2.75;0.25
2019-07-08;26.67;22.28;19.76;97.4;85.4;63.29;10.56;4.11;2.9;0.76
2019-07-07;31.89;26.07;21.32;87.9;79.1;42.01;16.05;2.11;3.94;0
2019-07-06;35.7;27.2;19.2;92.8;60.74;34.71;18.63;0.96;3.59;0
2019-07-05;34.36;26.71;19.66;94;78.9;34.76;19.04;1.28;3.83;0
2019-07-04;33.95;26.67;19.27;94.2;73.9;37.98;18.25;1.39;3.77;0
2019-07-03;33.11;25.5;16.82;97.1;73.3;37.78;19.21;1.54;3.85;0
2019-07-02;31.28;25.16;19.71;90.1;82.9;45.7;14.67;1.79;3.42;0
2019-07-01;32.02;24.67;17.95;97.5;75.7;35.74;19.4;2.7;4.61;0
2019-06-30;29.25;24.37;19.26;96.1;96;52.73;11.98;3.41;3.46;0
2019-06-29;30.85;24.85;20.3;94;75.5;38.98;10.91;3.14;3.96;0
2019-06-28;31.36;25.06;18.41;94.7;76.4;40.04;18.05;3.07;4.48;0
2019-06-27;30.08;23.88;17.84;94;84.5;52.87;12.67;3.02;3.47;0
2019-06-26;31.16;24.68;18.59;95.6;78.8;42.25;17.71;2.93;4.27;0
2019-06-25;30.92;24.1;17.49;98.4;79.7;42.85;17.22;2.35;3.82;0
2019-06-24;31.83;24.8;20.3;97;89.7;33.73;18.06;2.73;4.48;0.25
2019-06-23;29.62;23.49;19.26;95.9;89.7;53.98;13.73;2.58;3.27;0.25
2019-06-22;30.44;24.46;18.71;93.5;79.9;45.7;15.84;3.35;4.17;0
2019-06-21;31.32;24.54;18.6;98.1;82;37.13;17.62;2.91;4.38;0
2019-06-20;31;24.62;20.63;96.9;90.4;50.48;16.04;3.38;4.05;0
2019-06-19;30.4;24.23;18.73;95.1;83.8;46.32;16.94;2.75;3.91;0
2019-06-18;29.8;24.61;21.06;97;85.6;52.78;11.51;3.26;3.4;0
2019-06-17;30.65;25.14;19.49;91.6;78.5;50.04;13.2;2.78;3.6;0
2019-06-16;31.38;24.43;19.07;94;79.6;31.62;19.01;2.95;4.73;0
2019-06-15;31.26;25.07;20.04;93.3;79.1;36.54;18.32;3.52;4.88;0
2019-06-14;31.32;24.64;18.63;98.1;86.1;35.68;18.59;2.97;4.54;0
2019-06-13;30.37;23.89;20.16;95.5;88.7;57.37;11.83;3.01;3.26;0
2019-06-12;30.84;24.92;21.14;93.1;86.6;47.86;16.98;3.28;4.24;0
2019-06-11;29.92;23.52;17.91;99.4;89.6;53.68;10.97;2.36;2.93;0.25
2019-06-10;28.67;22.98;20.3;96.8;93.4;62.52;13.1;3.27;3.1;1.27
2019-06-09;31.67;24.38;18.69;97.1;88;45.45;18.41;3.22;4.43;0
2019-06-08;30.22;24.12;20.26;98.4;80.7;50.28;14.06;2.35;3.35;0.51
2019-06-07;26.17;22.44;20.16;98.1;97.8;66.34;8.49;3.8;2.46;2.79
2019-06-06;27.43;23.62;20.56;97.1;97.1;61.69;11.29;4.1;3.07;0.25
2019-06-05;33.5;26.21;17.7;88.6;71.6;19.71;20.23;2.29;4.9;0
2019-06-04;33.4;25.94;18.35;94.5;61.8;32.71;18.36;1.56;3.85;0
2019-06-03;34.2;26.71;20.85;83.8;71.2;29.4;19.21;2.46;4.96;0
2019-06-02;33.38;27.28;22.44;87.1;75.2;43.09;16.57;1.92;3.96;0
2019-06-01;33.57;26.4;20.08;89.1;75.8;34.68;19.64;1.62;4.07;0
2019-05-31;33.29;26.4;19.55;95.3;66.67;34.98;18.9;1.97;4.27;0
2019-05-30;33.08;26.77;20.7;89.2;68;42.26;16.24;2;3.96;0
2019-05-29;33.7;26.92;20.32;95.4;68.63;39.41;17.98;2.14;4.29;0
2019-05-28;32.21;26.74;21.22;86.1;77.4;46.25;16.61;2.45;4.17;0
2019-05-27;33.5;26.77;20.76;89.7;72.4;34.19;18.48;2.24;4.55;0
2019-05-26;35.39;27.41;19.68;94;56.6;24.55;20.04;2.47;5.29;0
2019-05-25;34.92;26.76;19.69;91.1;66.23;30.74;20.67;1.68;4.46;0
2019-05-24;34.63;26.69;19.06;96.1;75.8;35.51;19.5;1.38;3.99;0
2019-05-23;33.86;26.84;21.61;95.3;70;36.72;18.6;1.74;4.18;0
2019-05-22;32.63;25.97;21.08;92.7;88.2;52.41;14.07;2.45;3.74;0.51
2019-05-21;34.43;27.46;19.5;96.3;71.6;40.49;15.84;1.82;3.93;0
2019-05-20;33.52;27.66;23.44;84;71.6;40.82;16.78;2.25;4.42;0
2019-05-19;34.29;27.65;21.58;86;74.6;29.67;18.45;1.71;4.34;0
2019-05-18;34;27.25;21.06;93.3;72.9;43.54;16.22;1.4;3.64;0
2019-05-17;32.26;27.02;23.55;88.6;74;45.36;13.15;1.9;3.56;0
2019-05-16;33.69;27.56;22.92;88.7;68.81;42.66;18.81;1.72;4.21;0
2019-05-15;32.6;26.45;21.71;93.3;72.4;47.63;14.9;1.07;3.15;0
2019-05-14;34.33;27.44;21.09;97.2;75;42.41;19.88;1.3;4.02;0
2019-05-13;34.38;26.47;20.75;97.4;83.3;44.49;18.75;1.57;4.06;2.29
2019-05-12;33.85;27.23;22.3;89.2;83.4;39.91;18.32;2.44;4.73;0
2019-05-11;33.84;27.35;23.24;86.9;83.4;37.66;17.07;3.03;5.11;0
2019-05-10;34.72;27.31;20.24;88.2;80.3;36.57;19.38;2.8;5.28;0
2019-05-09;33.7;27.65;21.87;86.8;64.08;41.85;16.97;1.91;4.19;0
2019-05-08;33.47;26.82;21.19;88.9;70;44.48;15.86;1.58;3.76;0
2019-05-07;34.22;26.37;19.16;88.1;66.22;30.85;21.47;1.56;4.48;0
2019-05-06;34.52;26.91;17.47;95.2;64.68;33.04;21.71;2.51;5.27;0
2019-05-05;34.58;26.82;18.88;93.1;61.68;28.69;21.91;2.41;5.35;0
2019-05-04;35;26.91;21.07;87.6;72.3;35.15;20.85;2.18;5.07;0
2019-05-03;35.09;27.95;22.75;88.1;62.34;35.96;19.35;1.72;4.58;0
2019-05-02;33.86;27.9;23.02;92.2;72.4;48.57;17.55;1.47;3.91;0.25
2019-05-01;33.92;26.91;23.8;91.4;91.3;48.55;15.69;1.65;3.84;1.27
2019-04-30;36.14;29.27;22.93;87.6;59.1;35.6;19.8;1.61;4.67;0
2019-04-29;36.71;28.37;20.93;92.8;72.2;35.35;21.08;1.02;4.26;0
2019-04-28;33.4;27.07;21.49;89.8;72.8;43.42;17.86;1.87;4.24;0
2019-04-27;33.95;27.3;20.4;92.5;68.56;38.72;20.47;2.03;4.73;0
2019-04-26;34.17;27.08;20.26;93.8;70.1;34.78;20.84;2.09;4.9;0
2019-04-25;34.13;26.79;20.23;92.6;75.2;31.93;21.49;2.49;5.34;0
2019-04-24;34.61;27.84;21.14;92.8;72.2;37.24;21.72;2.61;5.41;0
2019-04-23;34.04;27.59;21.65;93.7;76.4;40.99;19.27;2.13;4.68;0
2019-04-22;35.21;28.11;21.65;85.1;65.91;37.89;21.41;2.33;5.35;0
2019-04-21;34.02;27;21.77;91.9;79.9;47.37;14.63;1.61;3.72;0
2019-04-20;33.97;26.59;20.87;94.2;83;44.63;21.12;1.55;4.45;0
2019-04-19;34.7;27.84;23.11;93.4;85.2;47.06;20.16;1.09;4.17;0
2019-04-18;34.79;27.69;22;97.7;86.9;46.17;19.55;1.03;4.02;0
2019-04-17;34.29;27.28;21.87;94.7;88.4;45.49;17.91;1.46;4.07;6.86
2019-04-16;34;27.19;21.24;93.3;86.8;48.28;20.77;2.09;4.72;0
2019-04-15;33.74;26.82;21.13;97.9;77.1;41.75;20.48;1.67;4.48;0
2019-04-14;33.88;26.28;19.62;94.7;93.8;43.49;17.73;2.25;4.53;1.52
2019-04-13;33.58;27.1;21.14;92.2;70.2;42.06;21.47;1.96;4.82;0
2019-04-12;34.72;28.1;23.07;92.6;83.3;41.45;19.6;1.62;4.55;0
2019-04-11;32.77;27.52;23.88;89.6;87.6;53.42;13.95;1.33;3.38;0
2019-04-10;34.42;27.85;22.93;94.6;83.2;47.27;19.75;0.99;4.08;0
2019-04-09;34.22;27.95;23.75;91.1;85.8;49.44;17.22;1.54;4.09;0
2019-04-08;32.93;27.31;22.18;95.8;79.4;50.12;15.32;1.63;3.71;0
2019-04-07;33.5;27.01;22.11;95.9;80.9;42.99;16.99;1.53;4.02;0
2019-04-06;33.48;26.91;22.57;99;85.9;47.39;18.8;1.34;4.08;0.51
2019-04-05;33.05;25.01;22.23;99;99;54.06;15.68;0.81;3.28;6.86
2019-04-04;33.42;27.27;23.38;94.6;94.5;52.13;19.25;1.49;4.22;0
2019-04-03;34.43;27.62;22.5;92.5;84.9;46.25;21.63;1.7;4.81;0
2019-04-02;33.16;27.17;23.07;96.5;84.6;51.03;17.57;1.21;3.83;0
2019-04-01;32.29;26.22;22.67;95.8;92.3;53.21;15.38;1.37;3.52;0
2019-03-31;32.63;26.86;22.71;95.2;91.1;52.33;20.03;2.04;4.5;0
2019-03-30;32.78;26.43;22.12;94.5;93.1;51.52;20.18;2.76;4.85;0
2019-03-29;33.08;26.63;20.64;96.2;83;50.1;19.75;2.42;4.67;0
2019-03-28;33.08;26.84;23.35;97;76.3;50.76;19.08;2.44;4.64;0
2019-03-27;32.78;26.21;22.91;97.3;97;52.18;16.36;1.65;3.85;0
2019-03-26;33.31;26.57;21.82;99.4;92.4;46.87;14.9;1.24;3.52;6.35
2019-03-25;30.43;24.8;21.81;98.5;96.7;64.76;10.77;0.71;2.37;0.76
2019-03-24;31.25;25.42;21.03;99.3;92.4;57.81;15.38;0.77;3.11;7.37
2019-03-23;31.51;24.89;22.25;98.8;98.8;62.73;12;0.8;2.66;5.33
2019-03-22;34.91;27.78;23.79;94.8;91.8;46.4;19.59;1.11;4.3;1.02
2019-03-21;33.82;27.83;24.55;90.9;90.8;50.36;12.34;1.37;3.36;0
2019-03-20;36.51;29.33;22.35;95.1;71.7;38.8;22.17;1.22;4.88;0
2019-03-19;36.76;29.35;22.67;93.1;75.9;37.67;21.7;0.79;4.49;0
2019-03-18;35.75;27.52;20.17;93.3;74.8;40.42;21.85;0.95;4.48;0
2019-03-17;34.2;26.53;20.09;93.2;92.2;39.17;22.74;0.99;4.49;0
2019-03-16;35.01;26.87;20.58;96.8;89.3;33.39;24.33;0.95;4.75;0
2019-03-15;34.5;26.88;22.04;98.3;89.7;48.06;19.44;1.08;4.17;4.57
2019-03-14;34.88;26.79;21.75;97.9;97.8;43.6;18.06;1.08;4.04;1.02
2019-03-13;36.35;26.64;22.1;96.4;81.9;36.32;20.82;1.6;5.03;2.54
2019-03-12;36.49;28.47;22.74;89.8;86;34.84;23.2;1.83;5.61;0.25
2019-03-11;35.31;27.37;19.85;89.7;56.84;30.62;24.43;1.14;4.96;0
2019-03-10;35.11;27.44;20.99;91.5;72.9;29;24.6;1.35;5.2;0
2019-03-09;34.64;28.1;22.07;92.2;65.1;31.96;23.29;1.71;5.33;0
2019-03-08;34.42;27.9;22.01;89;71.1;39.34;20.92;1.35;4.67;0
2019-03-07;33.3;27;21.14;93;68.09;45;19.37;1.54;4.4;0
2019-03-06;33.72;27.71;21.22;95.7;74;35.09;24.69;1.66;5.28;0
2019-03-05;33.11;26.32;21.13;98.5;75.8;45.29;21.76;1.72;4.75;0
2019-03-04;31.24;25.27;19.94;97.8;97.6;59.89;14.25;1.07;3.09;32.26
2019-03-03;34.75;27.67;21.65;89.5;72.1;36.87;19.7;1.45;4.65;0
2019-03-02;33.79;27.88;23.26;87.2;61;42.84;18.01;1.48;4.36;0
2019-03-01;33.83;27.33;22.83;93.7;71.5;46.11;17.16;0.84;3.74;0
2019-02-28;34.32;27.41;22.95;96.1;91.5;43.85;20.57;0.8;4.26;0
2019-02-27;32.36;26.01;21.6;97.2;95.8;55.69;15.21;0.68;3.22;8.89
2019-02-26;33.66;27.06;22.31;98.4;86.2;51.1;21.65;0.83;4.36;0
2019-02-25;29.6;25.33;22.39;97.9;97.9;66.66;12.32;0.76;2.65;6.1
2019-02-24;32.82;26.01;21.38;98.5;94;53.24;18.09;0.71;3.68;18.54
2019-02-23;34.08;28.39;23.37;92.3;92.3;44.06;17.61;1.87;4.57;2.03
2019-02-22;34.2;27.89;22.85;82.7;69.43;41.56;21.99;1.55;5.04;0
2019-02-21;35.18;28.93;23.05;89.2;61.74;40.29;24.28;1.79;5.6;0
2019-02-20;36.31;29.21;22.37;89.7;64.62;30.57;24.96;1.64;5.78;0
2019-02-19;34.42;28.08;23.74;95;83.1;42.62;21.3;1.58;4.94;0
2019-02-18;34.5;26.46;22.46;98.9;91.5;50.02;19.65;0.87;4.17;26.67
2019-02-17;34.5;27.89;22.62;98.3;83.8;45.95;21.77;1.21;4.71;6.1
2019-02-16;33.34;26.82;22.72;97.4;89.3;47.5;15.81;1.04;3.65;1.02
2019-02-15;36.65;28.67;22.57;96.1;96;39.3;22.73;1.99;5.66;4.32
2019-02-14;34;29.13;25.38;76.6;58.33;42.9;21.22;1.38;4.92;0
2019-02-13;35.78;28.96;22.52;86.5;64.17;39.96;23.55;1.34;5.24;0
2019-02-12;35.23;28.33;21.07;84;58.12;34.9;23.15;2.43;6.04;0
2019-02-11;36.65;29.45;22.59;80.7;56.79;29.76;24.99;3.36;7.42;0
2019-02-10;36.62;29.49;22.81;80.6;60.63;26.77;26.65;2.91;7.31;0
2019-02-09;35.93;29.57;23.22;81.6;61.92;35.71;24.69;2.24;6.22;0
2019-02-08;35.45;28.93;21.38;85;59.33;38.46;26.38;1.95;6.02;0
2019-02-07;33.03;26.72;22.76;96.5;73.7;50.59;13.72;1.07;3.33;0.25
2019-02-06;29.3;25.5;22.98;96.5;95.3;64.72;8.86;1.28;2.34;2.79
2019-02-05;35.91;29.05;24.18;92.6;64.54;40.6;19.59;1.07;4.52;0
2019-02-04;37.29;29.1;21.93;93.6;68.35;31.11;23.35;1.26;5.31;0
2019-02-03;35;28.07;22.8;85.4;69.25;32.84;17.38;1.45;4.55;0
2019-02-02;36.53;28.01;23.91;96.3;77.9;36.14;21.65;2.43;5.91;11.18
2019-02-01;35.81;28.88;22.46;80.2;65.97;34.57;25.71;2.47;6.53;0
2019-01-31;35.57;28.49;20.56;87;57.65;32;26.18;2.76;6.72;0
2019-01-30;36.37;28.42;19.73;88.3;53.68;27.56;27.55;2.6;6.95;0
2019-01-29;35.39;27.94;20.36;91.4;57.91;33.25;25.91;3;6.75;0
2019-01-28;35.55;26.65;20.91;88.1;82.1;39;20.82;2.76;5.89;2.54
2019-01-27;36.44;29.34;23.99;73.1;47.17;24.81;25.41;2.99;7.39;0
2019-01-26;36;28.64;22.02;77.4;52.26;25.34;25.36;2.27;6.54;0
2019-01-25;35.15;28.68;22.91;82.4;58.78;37.17;25.33;2.38;6.27;0
2019-01-24;35.77;29.12;23.49;77.6;58.17;31.05;24.71;2.24;6.34;0
2019-01-23;36.35;29.12;23.39;77.1;60.65;27.8;24.83;2.42;6.66;0
2019-01-22;37.05;28.73;21.67;78.1;62.9;21.01;26.93;2.93;7.6;0
2019-01-21;35.28;28.95;22.92;83.9;60.72;34.97;23.43;2.77;6.37;0
2019-01-20;35.16;28.86;24.29;75.2;63.91;39.57;17.55;2.02;5.08;0
2019-01-19;35.17;28.36;21.85;80;59.22;33.52;25.22;2.28;6.24;0
2019-01-18;35.18;28.57;23.52;80.4;55.15;34.63;23.78;2.51;6.27;0
2019-01-17;34.93;28.04;22.01;85.8;69.39;39.24;24.49;2.24;5.93;0
2019-01-16;34.79;27.35;21.17;85;62.4;33.15;25;2.2;6.05;0
2019-01-15;35.73;28.28;22.47;82;59.49;32.99;25.18;2.64;6.61;0
2019-01-14;33.65;27.29;23.65;84.9;71.9;46.01;14.62;1.78;4.13;0.76
2019-01-13;34.47;27.72;19.53;86.8;64.64;36.26;24.33;2.73;6.19;0
2019-01-12;35.08;27.97;19.78;86;63.32;34.17;25.14;2.36;6.16;0
2019-01-11;34.66;28.06;21.15;83.7;59.04;34.53;23.65;2.75;6.27;0
2019-01-10;32.5;27.53;23.45;77.5;56.11;40.53;15.62;1.97;4.49;0
2019-01-09;33.76;27.44;20.76;86.8;68.92;38.57;21.28;2.66;5.66;0
2019-01-08;32.05;26.03;21.65;80.9;66.93;43.19;17.35;2.44;4.83;0
2019-01-07;31.2;26.47;22.29;78.1;67.8;43.75;17.26;2.39;4.74;0
2019-01-06;31.48;26.69;23.08;79.4;72.4;45.58;12.5;2.18;4.02;0
2019-01-05;33.04;26.73;21.57;92.8;71.5;41.85;18.91;2.12;4.8;0
2019-01-04;35.83;27.93;21.97;89.6;87.2;37.11;23.43;2.27;5.94;0
2019-01-03;35.85;27.78;21.62;80.8;56.4;27.34;25.98;2.09;6.34;0
2019-01-02;35.75;29.33;23.23;83.1;62.99;31.66;22.68;2.84;6.51;0
2019-01-01;35.88;29.01;23.83;80.9;62.06;27.94;24.07;2.51;6.55;0
2018-12-31;36.68;28.79;21.6;86.3;63.98;27.43;25.15;1.93;6.16;0
2018-12-30;33.91;27.98;22.01;86.2;70.4;43.96;21;1.89;5.04;0
2018-12-29;35.83;28.76;23.13;86;77.1;33.04;22.7;1.54;5.37;0
2018-12-28;36.2;28.76;21.49;82.9;63.9;32.12;24.34;1.86;5.89;0
2018-12-27;36.39;28.14;21.13;83.5;61.93;31.48;24.34;1.44;5.51;0
2018-12-26;35.03;27.44;19.94;86;54.01;32.78;24.17;1.38;5.24;0
2018-12-25;34.25;26.34;20.75;85.8;79.1;43.43;18.12;1.36;4.32;0
2018-12-24;30.75;25.31;21.11;87.1;80.7;47.09;17.41;1.54;4.01;0
2018-12-23;35.4;27.14;21.11;87.2;80.2;34.24;23.27;1.35;5.16;0
2018-12-22;35.25;26.79;19.76;91.3;67.01;26.05;24.39;1.69;5.62;0
2018-12-21;32.93;26.2;20.46;84.3;72.8;45.85;19.09;2.21;4.85;0
2018-12-20;33.93;26.4;20.08;90.1;68.39;32.66;25.8;2.3;6.03;0
2018-12-19;34.58;26.99;21.98;89.8;69.69;31.86;24.51;2.3;6.03;0
2018-12-18;33.53;26.3;21.77;91.8;79.8;43.21;21.05;2.11;5.1;1.78
2018-12-17;32.11;25.9;19.48;91.2;83.7;47.02;22.29;2.98;5.38;0
2018-12-16;32.18;25.64;19.75;80.9;71.1;33.31;20.34;2.33;5.31;0
2018-12-15;32.93;26.37;18.73;93.5;62.64;33.6;26.04;2.71;6.1;0
2018-12-14;31.85;25.49;19.65;89.6;69.31;45.59;23.52;2.69;5.41;0
2018-12-13;30.61;24.7;20.69;90.8;84.9;50.23;18.25;2.34;4.39;0
2018-12-12;32.92;26.54;20.42;89.9;66.43;38.65;21.88;3.41;5.99;0
2018-12-11;33.12;26.81;21.3;97.5;69.84;40.75;24.15;2.93;5.84;0
2018-12-10;31.91;24.75;21.71;95.5;95.3;55.02;14.12;2.33;3.82;0
2018-12-09;26.83;23.7;21.76;96.6;90.8;64.24;6.43;2.47;2.27;3.56
2018-12-08;35.41;28.19;21.11;96.7;65.39;38.89;25.08;1.08;5.14;0
2018-12-07;34.42;27.23;21.06;98.9;82;42;19.32;1.41;4.47;0
2018-12-06;30.84;24.82;22.12;97.5;96.2;58.2;12.8;0.98;2.92;0.51
2018-12-05;30.24;24.33;21.95;98.6;92.4;61.12;11.94;0.97;2.73;0
2018-12-04;26.61;23.27;21.22;98.6;98.1;79.8;6.11;0.8;1.52;1.27
2018-12-03;34.08;25.18;21.46;97.5;96.8;48.89;17.51;1.43;4.13;46.23
2018-12-02;32.86;25.85;21.76;96.3;94.9;53.89;15.78;1.36;3.7;10.67
2018-12-01;34.29;27.2;22.61;95.5;81;43.83;17.58;1.51;4.32;0.25
2018-11-30;34.33;28.03;22.92;80.9;60.21;39.99;22.5;1.71;5.21;0
2018-11-29;34.83;28.08;21.1;85;72.5;36.32;27.46;3.02;6.75;0
2018-11-28;34.45;27.8;23.21;76.4;71.9;37.03;23.6;3.64;6.84;0
2018-11-27;31.06;25.44;21.38;87.2;67.45;48.03;14.72;2.89;4.37;0
2018-11-26;29.44;25.61;22.17;90.4;87.1;52.39;7.53;3.36;3.41;0
2018-11-25;32.99;27.8;23.48;77.8;74.6;44.52;15.19;2.85;4.93;0
2018-11-24;35.04;28.55;22.83;74.6;56.28;35.43;23.64;2.62;6.27;0
2018-11-23;33.63;27.46;22.69;76.1;62.42;35.61;19.81;2.82;5.78;0
2018-11-22;35.66;28.48;22.88;76.6;65.26;30.67;24.04;3.37;7.11;0
2018-11-21;35.4;28.84;23.63;73.2;64.21;30.41;24.42;3.87;7.57;0
2018-11-20;35.87;28.9;23.39;75.7;65.9;30.33;24.37;3.11;7;0
2018-11-19;36.07;28;20.59;81.6;56.46;25.93;27.17;2.4;6.68;0
2018-11-18;35.77;28.67;22.31;77.2;59.74;28.01;23.5;3.59;7.32;0
2018-11-17;34.89;28.55;24.19;75.4;61.91;34.57;20.1;2.95;6.15;0
2018-11-16;35.55;29.2;22.69;74.9;67.29;34.54;26.84;2.77;6.83;0
2018-11-15;35.03;28.74;23.23;71.5;57.68;36.63;23.36;2.64;6.27;0
2018-11-14;36.17;29.14;22;76.2;51.94;29.09;27.29;2.69;6.98;0
2018-11-13;36.3;29.87;24.13;72.3;54.95;30.94;25.83;3.43;7.53;0
2018-11-12;34.63;29.33;24.33;70.1;57.67;36.53;24.02;3.32;6.86;0
2018-11-11;36.57;29.38;22.81;77.6;61.97;33.37;27.02;2.44;6.72;0
2018-11-10;36.08;28.86;23.67;74.9;58;33.18;21.64;2.43;6.08;0
2018-11-09;36.24;29.41;23.31;76.7;68.38;31.19;24.38;2.67;6.64;0
2018-11-08;35.24;28.71;24.12;73.8;68.62;34.35;20.69;2.68;6.07;0
2018-11-07;34.66;27.87;22.32;73.1;63.65;34.12;26.58;2.51;6.47;0
2018-11-06;34.96;28.71;23.2;72.7;54.58;34.81;23.37;3.02;6.59;0
2018-11-05;36.83;30.02;22.51;77.3;56.24;29.32;27.18;2.54;6.93;0
2018-11-04;35.23;28.95;22.43;83.5;56.49;37.01;25.35;2.47;6.22;0
2018-11-03;35.57;28.82;22.55;80.6;61.19;34.51;25.23;2.61;6.45;0
2018-11-02;36.04;28.37;19.54;84.4;57.16;31.43;26.87;1.84;6;0
2018-11-01;34.52;27.23;21.48;79.2;68.55;34.84;25.34;2.05;5.85;0
2018-10-31;34.54;27.9;23.27;77.8;63.15;33.45;18.9;2.88;6.01;0
2018-10-30;32.9;27.87;23.53;85.9;69.61;46.59;21.13;3.28;5.73;0
2018-10-29;36.08;27.45;22.71;94.4;77.3;38.32;23.58;2.1;5.87;0
2018-10-28;38.61;29.65;22.14;93.9;87.5;30.73;24.16;2.31;6.61;7.11
2018-10-27;37.54;29.57;21.86;87;52.97;30.78;26.01;1.37;5.85;0
2018-10-26;35.8;28.62;21.76;81.2;56.14;34.27;26.23;1.99;6.23;0
2018-10-25;36.48;28.14;20.3;79.1;54.84;25.15;26.34;2.25;6.69;0
2018-10-24;35.76;28.52;22.95;87.1;54.99;29.43;24.12;2.82;6.71;0
2018-10-23;35.36;27.71;23.49;81.3;81.3;31.73;19.99;3.88;7;0
2018-10-22;30.92;25.91;21.02;90.6;76.8;50.79;16.67;4.26;5.03;0
2018-10-21;34.79;28.39;23.79;76.5;76.4;36.97;20.35;4.44;7.18;0
2018-10-20;36.35;28.89;21.22;84.4;55.43;30.87;21.34;1.03;4.76;0
2018-10-19;35.13;27.93;22.64;82.3;82.3;37.3;24.87;1.76;5.77;0
2018-10-18;34.17;27.78;23.71;78.1;56.05;40.47;17.31;2.17;5.03;0
2018-10-17;32.58;26.4;22.35;96.4;71.5;49.83;16.45;1.27;3.82;3.05
2018-10-16;34.49;28.32;23.3;91.4;91.3;44.83;19.58;1.58;4.72;2.03
2018-10-15;35.94;28.97;23.13;85.2;79.2;36.94;23.81;1.15;5.2;2.29
2018-10-14;36.76;28.47;21.85;82.9;58.44;32.72;25.76;1.68;6;0
2018-10-13;34.01;27.39;21.29;76.2;64.7;33.18;23.47;2.32;5.98;0
2018-10-12;33.6;27.04;21.67;71.7;59.25;34.43;23.43;2.88;6.38;0
2018-10-11;34.47;27.67;22.24;76.7;64.93;30.33;23.45;2.5;6.26;0
2018-10-10;34.26;27.16;20.4;78.1;61.27;28.87;26.65;2.91;6.87;0
2018-10-09;34.82;26.81;19.83;76.7;49.55;21.73;27;2.84;7.12;0
2018-10-08;34.73;27.43;22.19;80.9;56.32;25.9;21.12;3.13;6.63;0
2018-10-07;34.26;27.55;22.75;74;61.73;34.7;21.32;2.99;6.31;0
2018-10-06;34.11;27.24;20.1;79.4;63.29;32.17;26.19;2.52;6.38;0
2018-10-05;34.47;28.13;22.53;80.8;58.58;33.64;21.35;2.64;5.98;0
2018-10-04;35.35;27.96;21.59;84.2;55.43;34.33;25.05;2.17;6.09;0
2018-10-03;34.47;27.17;22.21;76.9;55.25;32.37;7.25;2.21;4.11;0
2018-10-02;34.18;26.67;18.69;76.2;60.62;29.63;24.98;2.79;6.53;0
2018-10-01;33.75;27.11;22.3;79.3;57.91;27.86;20.92;2.82;6.15;0
2018-09-30;34.17;27.84;22.67;80;64.43;34.95;13.38;3;5.27;0
2018-09-29;35.86;28.3;20.44;85.8;53.84;29.56;11.93;2.37;4.89;0
2018-09-28;33.81;26.79;20.45;84.8;49.92;31.68;6.53;2.43;4.08;0
2018-09-27;34.45;27.2;20.93;78.3;59.87;26.82;17.75;3.33;6.36;0
2018-09-26;33.61;27.06;21.76;76.8;66.37;33.98;21.36;3.19;6.25;0
2018-09-25;33.37;26.84;22.36;80.8;58.72;34.12;17.54;2.63;5.34;0
2018-09-24;34.25;27.2;21.04;80.4;67.78;31.27;22.45;2.64;6.05;0
2018-09-23;34.81;27.73;20.42;79.5;60.09;31.34;28.24;2.87;6.89;0
2018-09-22;34.94;27.06;19.79;81.6;51.69;25.31;23.71;1.99;5.76;0
2018-09-21;33.71;27.02;21.73;75.4;59.47;31.64;21.36;3.15;6.31;0
2018-09-20;33.74;26.83;21.22;78.9;59.98;34.51;7.77;2.95;4.62;0
2018-09-19;35.15;28.2;21.85;81.1;59.54;31.22;15.06;3.01;5.68;0
