Nome: PETROLINA (BEBEDOURO)
Codigo Estacao: V001
Latitude: -0.38833333
Longitude: -0.52333332
Altitude: 72.72
Situacao: Operante
Data Inicial: 2022-01-01
Data Final: 2022-07-31
Periodicidade da Medicao: Diaria

Dia;Ta (max)(ÂºC);Ta (med)(ÂºC);Ta (min)(ÂºC);Ur (max)(%);Ur (med)(%);Ur (min)(%);Rg (MJ-m²);Vv (m-s);ETo (mm);Prec (mm)
2018-01-03;37.26;31.02;25.35;69.1;55.33;28.51;24.49;0.88;5.32;0
2018-01-02;39.1;31.22;24.03;75.7;56.05;26.13;31.46;0.88;6.61;0
2018-01-01;38.86;30.53;24.22;75.88;52.31;28.1;30.98;1.43;7.16;0
2017-12-31;38;31.08;24.68;70.35;53.29;29.81;29.13;1.84;7.29;0
2017-12-30;38.19;31.26;25.41;68.1;54.66;30.25;27.6;1.66;6.94;0
2017-12-29;37.86;30.95;24.49;74.71;54.52;29.86;29.06;1.55;6.94;0
2017-12-28;35.87;29.08;24.16;74.63;56.49;35.45;25.2;1.83;6.36;0
2017-12-27;36.1;29.06;23.73;69.25;46.99;34.44;27.29;2.05;6.91;0
2017-12-26;36.29;29.19;23.62;71.4;50.76;34.19;25.83;1.53;6.25;0
2017-12-25;35.54;28.44;23.85;80.7;69.81;37.51;26.08;1.28;5.93;0
2017-12-24;36.09;28.36;22.9;86.6;74.46;34.65;24.92;1.68;6.12;2.4
2017-12-23;37.3;28.27;23.59;81.4;81.4;27.5;29.54;3.04;8.24;0
2017-12-22;35.29;29.57;24.18;71.14;57.18;33.47;26.02;2.84;7.31;0
2017-12-21;36.18;28.47;22.88;75.45;60.93;31.57;29.72;2;7.17;0
2017-12-20;34.89;28.57;22.87;72.55;57.41;35.05;28.64;2.62;7.3;0
2017-12-19;33.92;28.22;23.28;72.82;57.93;35.34;21.63;2.79;6.42;0
2017-12-18;35.54;29.83;24.79;72.4;55.35;31.91;26.21;3.19;7.69;0
2017-12-17;35.47;29.07;24.31;73.41;64.94;33.26;18.9;2.34;5.97;0
2017-12-16;35.6;28.56;22.74;74.16;59.37;31.18;25.84;2.1;6.68;0
2017-12-15;33.63;27.84;22.35;72.07;49.96;32.82;26.11;2.11;6.46;0
2017-12-14;35.94;29;23.55;74.93;50.91;25.41;30.51;2.58;7.87;0
2017-12-13;36.41;29.76;25.26;83.4;60.1;27.66;21.11;1.92;6.01;0
2017-12-12;37.35;29.77;25.68;84.4;78.65;36.57;33.89;1.59;7.64;0
2017-12-11;32.16;26.24;22.03;96.4;86.4;52.56;18.96;0.52;3.94;2.4
2017-12-10;29.38;24.5;21.13;94.5;92;59.9;10.57;0.77;2.56;15.4
2017-12-09;35.08;27.53;24.38;82.8;81.9;37.24;15.32;1.72;4.69;0
2017-12-08;35.96;30.42;25.27;69.5;60.59;35.41;22.51;1.76;6.01;0
2017-12-07;37.73;30.51;24.6;73.45;55.31;27.54;30.25;1.49;7.04;0
2017-12-06;39.79;32.32;24.55;71.41;51.81;21.74;29.4;1.54;7.23;0
2017-12-05;39.08;31.51;24.64;71.18;39;22.81;30.51;1.41;7.15;0
2017-12-04;38.08;30.32;24.56;72;54.09;22.06;31.7;1.69;7.52;0
2017-12-03;37.18;29.96;24.66;70.72;44.38;25.74;26.61;1.9;6.95;0
2017-12-02;35.75;29.66;24.47;67.86;48.52;30.36;23.42;1.1;5.48;0
2017-12-01;36.32;29.99;25.81;82.5;41.82;30.6;23.04;1.68;6.04;0
2017-11-30;36.77;29.76;24.38;85.5;68.6;30.41;25.19;1.84;6.45;4.6
2017-11-29;36.86;29.69;23.17;70.34;50.03;30.79;28.02;1.36;6.41;0
2017-11-28;36.87;29.24;22.12;73;52.76;27.69;31.72;1.83;7.34;0
2017-11-27;36.75;29.47;21.7;71.25;54.04;25.89;31.29;2.49;7.93;0
2017-11-26;34.77;28.11;22.76;71.8;52.7;33.76;25.4;2.63;6.9;0
2017-11-25;34.97;28.45;23.69;72;57.78;32.08;19.79;2.73;6.37;0
2017-11-24;37.07;30.13;25.13;71.43;59.71;25.41;20.98;2.47;6.78;0
2017-11-23;38.46;31.52;24.47;72.09;45.27;28.23;27.54;1.28;6.47;0
2017-11-22;37.62;29.58;23.59;72.8;47.36;27.4;29.87;1.51;6.92;0
2017-11-21;37.49;30.11;23.5;66.19;53.39;27.71;31.49;2.76;8.4;0
2017-11-20;38.42;30.84;23.71;68.32;55.74;22.28;28.29;1.97;7.39;0
2017-11-19;37.05;29.81;23.03;75.38;51.42;26.37;30.47;2.07;7.47;0
2017-11-18;36.08;28.32;21.61;73.57;56.02;31.92;27.87;1.63;6.49;0
2017-11-17;33.19;25.97;21.34;76.13;54.53;33.04;21.47;1.86;5.52;0
2017-11-16;35.38;28.32;22.29;77.49;48.52;31.26;28.54;3.35;7.9;0
2017-11-15;35.04;27.58;22.65;83.2;66.54;27.01;22.46;3.8;7.51;0
2017-11-14;29.93;25.6;22.57;91.8;76.59;60.91;10.97;2.28;3.25;1.8
2017-11-13;37.9;31.06;26;71.48;71.27;29.32;21.87;2.25;6.7;0
2017-11-12;39.34;31.53;22.82;73.28;42.12;24.73;26.52;1;6;0
2017-11-11;36.77;29.05;22.81;71.92;60.69;28.23;27.73;1.91;6.91;0
2017-11-10;36.78;29.46;22.58;72.22;62.95;30.33;26.62;2.42;7.22;0
2017-11-09;36.23;29.27;23.35;80.3;63.11;33.44;22.57;2.64;6.66;0
2017-11-08;30.1;27.21;24.57;74.04;73.91;50.25;9.26;1.9;3.44;0.3
2017-11-07;35.3;29.02;24.04;72.28;54.6;36.79;19.89;2.63;6.21;0
2017-11-06;37.1;32.82;26.56;55.07;54.03;28.17;27.41;1.41;6.57;0
2017-11-05;36.42;29.61;22.81;72.75;47.73;31.96;28.19;2.68;7.56;0
2017-11-04;35.36;28.74;22.59;77.03;61.57;33.25;26.11;2.81;7.15;0
2017-11-03;35.13;27.72;24.09;74.66;74.08;36.08;17.17;3.25;6.3;0
2017-11-02;37.14;30.03;25.56;75.32;61.06;30.48;24.3;3.15;7.64;0
2017-11-01;37.33;30.1;24.19;74.71;51.61;31.14;27.07;0.63;5.57;0
2017-10-31;;;;;;;;;;
2017-10-30;;;;;;;;;;
2017-10-29;;;;;;;;;;
2017-10-28;;;;;;;;;;
2017-10-27;;;;;;;;;;
2017-10-26;;;;;;;;;;
2017-10-25;35.26;28.24;22.69;72.14;63.45;29.81;27.09;4.14;8.45;0
2017-10-24;;;;;;;;;;
2017-10-23;35.54;27.8;20.16;82.5;64.09;24.51;27.81;3.73;8.27;0
2017-10-22;35.34;28.17;21.3;79.52;63.59;30.76;26.43;2.44;6.91;0
2017-10-21;35.79;28.85;23.26;76.82;65.14;31.16;26.57;5;8.9;0
2017-10-20;34.77;27.97;20.76;79.76;70.08;35.94;27.98;3.75;7.75;0
2017-10-19;33.74;26.5;20.55;95.8;65.43;35.88;18.79;2.65;5.52;0
2017-10-18;33.78;26.81;21.7;79.31;75.43;33.77;21.42;4.1;7.15;0
2017-10-17;34.61;27.37;20.52;77.62;65.73;27.84;27.73;3.06;7.52;0
2017-10-16;35.95;28.28;22.14;72.68;66.85;20.32;28.07;4.37;9.26;0
2017-10-15;36.56;29.09;23.21;77.15;57.04;30.36;25.76;4.17;8.44;0
2017-10-14;35.78;28.27;21.41;78.73;65.14;28.87;26.98;3.09;7.62;0
2017-10-13;35.18;27.58;20.71;76.21;61.04;29.31;26.74;3.43;7.76;0
2017-10-12;34.77;27.2;22.05;73.45;66.82;34.2;18.95;2.95;6.3;0
2017-10-11;33.77;27;21.24;74.25;64.81;33.9;23.29;3.96;7.36;0
2017-10-10;34.86;27.54;22.02;71.95;63.17;26.53;28.37;3.59;8.19;0
2017-10-09;34.54;26.98;20.2;79.81;65.95;28.97;27.52;4.65;8.48;0
2017-10-08;32.72;26.36;19.76;80.2;72;32.91;23.66;3.13;6.58;0
2017-10-07;33.76;26.58;22.29;75.04;67.95;33.48;18.54;3.55;6.55;0
2017-10-06;34.69;26.9;21.7;75.51;74.61;26.86;23.19;3.96;7.79;0
2017-10-05;34.24;27.2;20.36;81.6;68.84;30.85;24.57;3.55;7.26;0
2017-10-04;34.08;29.41;24.21;68.23;68.15;31.37;25.23;4.19;8.08;0
2017-10-03;35.55;30.88;25.47;63.28;63.28;29.06;22.2;3.34;7.54;0
2017-10-02;35.08;27.94;20.53;72.09;60.07;19.87;25.25;3.26;7.79;0
2017-10-01;35.93;27.62;18.88;78.7;60.71;14.95;27.54;2.76;7.74;0
2017-09-30;33.81;26.68;20.53;73.98;58.84;22.29;24.17;2.41;6.68;0
2017-09-29;33.01;26.69;20.59;83.8;63.14;28.29;19.45;3.35;6.47;0
2017-09-28;32.54;26.98;21.54;75.6;64.93;30.65;24.31;3.62;7.19;0
2017-09-27;32.91;26.51;21.21;72.63;64.79;30.54;22.76;3.51;7.05;0
2017-09-26;32.17;25.44;19.56;75.29;65.24;29.6;23.53;3.61;7.04;3.6
2017-09-25;31.98;24.22;18.71;79.81;71.62;29.64;18;3.46;6.23;0
2017-09-24;32.67;24.52;17.88;78.94;67.85;27.95;27.03;3.37;7.29;0
2017-09-23;30.39;23.42;17.34;83.5;69.53;33.88;18.85;2.5;5.23;0
2017-09-22;;;;;;;;;;
2017-09-21;;;;;;;;;;
2017-09-20;;;;;;;;;;
2017-09-19;;;;;;;;;;
2017-09-18;;;;;;;;;;
2017-09-17;31.91;25.51;20.53;74.25;69.92;31.39;21.52;3.63;6.73;0
2017-09-16;30.97;24.22;17.5;88;64.47;26.95;20.56;3.84;6.5;0
2017-09-15;31.24;24.35;17.23;90.3;67.3;27.12;27.07;3.83;7.11;0
2017-09-14;30.93;24.4;19.32;75.03;69.8;33.78;23.84;4.31;7.05;0
2017-09-13;30.33;23.6;19.82;80.1;68.86;36.88;16.8;3.29;5.43;0
2017-09-12;30.5;22.73;16.42;92.2;67.1;33.31;19.77;3.35;5.7;0.51
2017-09-11;30.53;23.81;18.04;91.5;68.96;30.41;17.89;3.89;5.94;0
2017-09-10;30.56;24.73;19.65;84.3;66.6;37.32;21.34;4.25;6.32;0
2017-09-09;30.83;24.77;19.22;82.7;66.61;30.58;20.99;3.53;6.25;0
2017-09-08;30.93;24.93;20.09;74.55;69.39;30.99;23.63;3.54;6.69;0
2017-09-07;28.82;22.97;16.86;89.8;67.6;48.5;15.02;3.54;4.49;0.2
2017-09-06;28.48;20.2;14.63;93.1;83.1;51.3;17.59;3.18;4.4;1.8
2017-09-05;24.82;18.82;14.43;92.4;91.1;62.23;10.05;3.03;2.86;0
2017-09-04;22.1;18.01;14.53;93.3;82.7;70.54;12.09;3.03;2.59;4
2017-09-03;30.43;23.91;18.22;78.14;75.16;34.22;16.76;3.8;5.84;1.8
2017-09-02;31.91;25.06;18.75;76.54;52.85;24.01;20.49;3.35;6.57;0
2017-09-01;32.57;26.02;20.09;75.67;60.82;26.97;22.6;3.26;6.73;0
2017-08-31;33.54;26.31;19.05;78.4;55.63;22.96;26.19;2.19;6.32;0
2017-08-30;32.31;25.9;19.69;79.14;65.03;30.18;21.4;2.37;5.66;0
2017-08-29;32.71;25.58;18.11;81.1;66.22;22.53;25.67;2.69;6.55;0
2017-08-28;31.94;25.14;17.68;80.6;71.65;27.04;24.05;3.03;6.41;0
2017-08-27;30.93;24.21;17.87;87.5;67.87;30.62;20.5;2.94;5.64;0
2017-08-26;31.51;24.29;17.77;79.88;76.85;30.28;23.85;3.47;6.51;0
2017-08-25;30.12;24.32;19.76;72.94;59.41;33.48;14.06;3.52;5.45;0
2017-08-24;28.25;23.22;19.18;87.8;69.59;50.33;13.34;3.45;4.13;0.4
2017-08-23;31.07;23.98;19.66;86.9;74.04;36.71;15.82;3.57;5.35;0
2017-08-22;30.33;25.21;20.23;74.08;64.41;40.99;22.39;4.24;6.34;0.2
2017-08-21;32.57;26.17;20.77;78.13;61.96;31.39;21.27;2.81;5.97;0
2017-08-20;31.44;25.19;21.14;74.52;70.36;38.03;12.55;2.42;4.48;0
2017-08-19;32.67;26.02;21.54;74.22;74.01;24.32;20.24;3.4;6.62;0
2017-08-18;32.64;26.04;20.53;78.73;61.9;28.39;20.81;2.41;5.66;0
2017-08-17;32.37;25.59;20.09;74.62;55.67;29;24.22;2.12;5.74;0
2017-08-16;31.7;24.43;19.82;72.83;65.02;26.91;21.65;2.4;5.69;0
2017-08-15;31.47;24.24;15.66;87.2;68.86;24.25;25.19;2.64;6.03;0
2017-08-14;30.73;24.23;18.65;76.41;57.31;29.81;23.84;2.57;5.77;0
2017-08-13;32.1;25.36;17.64;81.3;64.9;28.59;24.05;2.21;5.63;0
2017-08-12;32.24;26;20.16;72.9;58.23;27.99;23.92;3.65;6.9;0
2017-08-11;33.11;26.2;19.76;83.2;57.72;24.95;24.07;2.03;5.68;0
2017-08-10;33.57;25.52;18.09;87.7;51.46;22.63;23.86;1.5;5.16;0
2017-08-09;32.47;25.06;19.35;82.2;63.26;25.96;24.05;1.96;5.5;0
2017-08-08;30.66;24.22;18.38;79.88;66.23;30.62;22.86;2.78;5.7;0
2017-08-07;30.06;24.44;20.57;73.98;66.73;34.05;16.41;3.51;5.53;0
2017-08-06;31.37;25.64;19.66;79.54;68.61;31.86;23.07;3.52;6.29;0
2017-08-05;34.45;26.52;17.04;86;60.28;21.99;23.55;2.33;6.05;0
2017-08-04;34.01;25.89;16.91;85.6;54.05;23.81;23.71;1.04;4.62;0
2017-08-03;31.87;25.19;20.3;80.6;66.6;30.82;22.51;1.97;5.2;0
2017-08-02;30.76;24.68;18.95;84.6;69.26;33.88;19.32;2.61;5.08;0
2017-08-01;30.19;23.23;16.77;84.3;72.39;33.65;18.96;2.67;5;0
2017-07-31;28.98;21.83;15.88;91.7;71.01;31.59;19.07;2.28;4.53;0.4
2017-07-30;27.49;21.46;17.16;92.3;89.3;48.18;12.99;3.79;4.02;2.4
2017-07-29;30.12;24.3;18.85;82.2;71.01;19.2;20.18;4.36;6.73;0
2017-07-28;29.52;23.95;17.97;79.95;64.67;35.4;18.56;3.3;5.25;0
2017-07-27;29.25;23.85;17.98;83.8;60.05;35.67;17.69;3.08;4.93;0
2017-07-26;29.18;23.26;16.45;92.4;67.74;32.34;16.43;3.69;5.13;0.4
2017-07-25;29.6;23.47;16.57;87.4;72.6;31.97;17.41;3.56;5.3;0
2017-07-24;29.2;24.89;21.14;76.01;67.78;45.95;11.62;3.8;4.59;0
2017-07-23;;;;;;;;;;
2017-07-22;;;;;;;;;;
2017-07-21;;;;;;;;;;
2017-07-20;27.89;23.7;20.4;74.99;71.86;46.09;10.43;3.42;4.15;0
2017-07-19;30.09;23.57;15.77;88.5;62.52;32.3;21.2;2.18;4.73;0
2017-07-18;29.08;22.23;16.37;84.8;77.29;33.78;15.18;1.75;3.78;0
2017-07-17;29.92;22.83;15.8;85.3;65.84;21.79;20.6;2.88;5.47;0
2017-07-16;29.72;23.29;17.18;82.8;56.45;23.81;22.62;2.94;5.61;0
2017-07-15;29.57;22.57;17.14;84.5;65.82;37.33;14.15;3.04;4.53;0
2017-07-14;28.92;21.99;13.74;89.3;64.78;35.1;15.78;2.7;4.38;0
2017-07-13;28.03;23.3;18.01;84.7;62.02;43.16;12.22;3.31;4.12;0
2017-07-12;29.38;22.98;15.56;88.3;66.06;29.74;22;3.11;5.35;0
2017-07-11;27.12;22.43;19.15;89.1;67.71;55.05;12.7;2.24;3.18;1.5
2017-07-10;29.05;23.4;18.01;81.6;67.61;40.56;15.22;2.21;3.99;0
2017-07-09;27.01;22.27;18.21;82.7;59.76;43.97;12.04;2.62;3.65;0
2017-07-08;26.48;21.32;16.91;89.3;80.6;50.71;11.34;2.78;3.3;0
2017-07-07;25.23;22.68;18.88;83.6;69.7;51.31;7.37;2.96;3.03;0
2017-07-06;28.31;23.06;17.68;80.5;69.42;38.77;18.07;3.51;4.95;0
2017-07-05;25.94;21.98;17.7;82.5;66.16;47.07;11.37;4.26;4.1;0
2017-07-04;24.42;21.08;16.93;88.5;66.84;51.72;8.97;4.63;3.51;0
2017-07-03;28.09;22.77;17.57;89;86.8;41.58;13.15;4.5;4.69;0
2017-07-02;28.58;24.15;18.91;85.5;63.55;41.43;14.53;2.79;4.14;0
2017-07-01;27.49;22.73;19.72;81.1;77.42;53.91;9.56;2.8;3.3;0
2017-06-30;28.05;22.3;19.05;88;79.98;52.08;8.23;2.62;3.04;0
2017-06-29;29.66;22.88;14.82;90.6;77.05;41.43;13.8;2.37;3.84;0
2017-06-28;30.39;24.28;18.68;83.7;64.61;32.5;19.41;2.83;5.05;0
2017-06-27;29.65;23.74;18.51;84.5;67.24;34.89;15.64;3;4.67;0
2017-06-26;28.43;23.35;17.75;85.9;75.4;40.06;13.47;3.06;4.18;0
2017-06-25;29.35;23.64;20.09;79.78;75.43;38.36;12.11;2.93;4.27;0
2017-06-24;27.92;23.26;19.08;86.9;71.21;47.36;9.43;2.51;3.25;0
2017-06-23;28.51;23.47;18.95;88.6;73.13;49.38;14.43;2.98;3.89;0
2017-06-22;29.18;23.65;18.65;82.6;71.32;38.83;14.67;2.62;4.21;0
2017-06-21;27.45;21.99;15.85;92.9;73.87;49.32;10.03;2.84;3.26;0
2017-06-20;28.24;21.6;15.42;93.7;92.9;50.32;14.26;2.16;3.35;2.03
2017-06-19;27.25;20.53;16.42;93.8;87.6;54.48;12.41;1.71;2.82;1.78
2017-06-18;28.19;22.07;17.7;92.8;92.3;51.58;11.29;2.6;3.26;0.25
2017-06-17;31.03;24.03;18.75;93.2;90.2;29.47;20.88;2.96;5.3;4.57
2017-06-16;28.4;22.86;19.59;88;81.2;52.39;11.08;2.39;3.23;0.76
2017-06-15;31.27;24.83;16.34;90.4;62.47;32.3;21.52;2.35;4.91;0
2017-06-14;29.75;23.84;19.25;88.6;69.08;38.5;11.59;2.38;3.77;0
2017-06-13;31.07;24.24;20.59;87.2;81.3;44.29;13.22;2.66;4.08;0
2017-06-12;32.87;26.64;20.26;82.5;63.01;32.13;20.62;2.6;5.36;0
2017-06-11;34.07;27.56;20.47;85.8;67.72;27.54;20.81;1.95;5.05;0
2017-06-10;34.31;26.1;19.35;88.5;63.11;25.05;21.11;0.74;3.83;0
2017-06-09;32.07;25.9;21.11;79.8;74.92;37.08;15.73;1.71;4.05;0
2017-06-08;32.13;25.68;18.34;89.2;69.41;30.64;21.59;2.02;4.85;0
2017-06-07;32.07;25.95;21.03;83;70.49;35.63;19.45;3.52;5.69;0
2017-06-06;31.47;25.42;18.07;87.6;62.37;36.88;16.76;2.68;4.69;0
2017-06-05;31.44;25.3;18.31;87.4;65.03;32.97;19.69;2.4;4.87;0
2017-06-04;31.57;25.17;20.73;82.2;74.14;37.05;19.25;3.17;5.36;0
2017-06-03;32.2;26.18;20.83;88;71.19;40.38;17.69;2.69;4.8;0
2017-06-02;32.63;25.78;20.13;89.9;77.98;42.49;19.54;1.39;4.13;0
2017-06-01;30.8;24.15;20.79;87.2;77.34;49.37;11.91;0.77;2.65;0
2017-05-31;29.35;25.13;20.85;87.6;73.42;53.69;12.61;1.52;3.04;0
2017-05-30;31.39;24.96;17.34;88.4;65.6;32.16;21.01;1.87;4.57;0
2017-05-29;29.65;25.01;21.44;75.09;71.28;42.2;16.85;1.27;3.62;0
2017-05-28;29.48;24.82;21.73;82.3;66;47.88;10.33;2.84;3.74;0
2017-05-27;30.23;25.49;21.63;85.1;82.3;45.2;15.25;2.83;4.33;0
2017-05-26;31.73;26.04;21.33;78.48;61.42;28.89;21.33;2.71;5.54;0
2017-05-25;30.83;26.84;23.61;75.74;70.35;40.52;13.31;2.91;4.6;0
2017-05-24;;;;;;;;;;0
2017-05-23;;;;;;;;;;17.8
2017-05-22;32.41;27.21;23.14;72.74;66.37;36.78;11.29;2.81;4.67;8.2
2017-05-21;31.78;26.93;23.01;79.48;67.12;42.3;12.31;3.41;4.78;0
2017-05-20;33.37;27.08;21.86;84.6;73.32;34.75;15.28;2.56;4.85;0
2017-05-19;29.62;26.23;23.31;77.8;77.8;47.32;7.81;2.47;3.42;0
2017-05-18;33.87;28.46;24.76;70.69;68.03;31.68;16.7;2.73;5.54;0
2017-05-17;35.89;29.81;23.34;71.5;49.12;29.73;21.96;1.12;4.7;0
2017-05-16;37.13;29.43;22.34;72.07;45.86;26.43;21.52;0.67;4.14;0
2017-05-15;35.69;27.77;21;76.37;54.72;28.35;20.81;0.79;4.1;0
2017-05-14;33.47;26.64;21.94;79.19;70.79;33.67;16.36;0.94;3.66;0
2017-05-13;33.74;26.88;21.02;79.22;74.97;31.92;18.25;2.36;5.21;0
2017-05-12;33.13;27.42;22.14;64.93;64.69;29.46;20.58;2.85;6.05;0
2017-05-11;34.68;28.65;23.48;73.01;44.74;26.46;20.91;2.98;6.41;0
2017-05-10;34.68;28.71;24.05;72.98;61.35;28.22;19.3;2.41;5.71;0
2017-05-09;34.34;27.94;21.63;77.57;61.79;30.17;20.3;1.89;5.16;0
2017-05-08;34.58;27.89;21.52;82.3;55.69;27.04;20.45;1.83;5.15;0
2017-05-07;33.94;27.2;20.72;80.9;55.36;25.39;20.69;1.54;4.84;0
2017-05-06;34.31;27;17.57;87.4;58.36;27.14;19.72;1.83;4.98;0
2017-05-05;31.86;29.06;25.13;62.23;60.92;39.16;17.12;2.53;5.23;0
2017-05-04;30.83;26.39;21.73;85.8;78.98;42.6;10.62;2.71;3.99;0
2017-05-03;33.64;27.26;22.47;74.93;69.17;30.84;17.67;3.01;5.85;0
2017-05-02;32.13;25.71;19.12;83.5;65.73;37.58;14.62;2.14;4.34;0
2017-05-01;30.8;25.87;21.13;77.56;73.58;42.24;12.07;2.58;4.22;0
2017-04-30;31.8;26.9;23.98;71.36;69.84;36.67;8.05;2.82;4.38;0
2017-04-29;34.31;27.88;21.32;76.73;63.61;27.88;15.17;3.59;6.25;0
2017-04-28;35.45;29.32;23.07;79.89;63.5;29.29;21.79;2.9;6.42;0
2017-04-27;35.62;29.16;22.9;71.93;57.38;27.78;21.11;2.14;5.79;0
2017-04-26;35.02;28.48;22.8;76.52;49.21;30;16.36;1.77;4.76;0
2017-04-25;34.78;28.4;22.16;77.23;53.83;24.75;21.06;2.62;6.16;0
2017-04-24;35.15;28.89;23.95;73.99;54.68;27.91;15.76;2.47;5.5;0
2017-04-23;36.25;29;22.9;76.95;51.58;26.16;18.72;1.32;4.73;0
2017-04-22;35.75;27.98;20.48;86.1;63.61;28.55;20.92;1.61;5.14;0
2017-04-21;32.9;27.17;22.8;73.96;66.34;37.51;19.56;2.42;5.37;0
2017-04-20;32.5;27.49;22.77;77.39;64.39;36.84;12.54;3.12;5.05;0
2017-04-19;34.51;28.69;22.8;72.84;62.3;26.03;22.09;3.4;7;0
2017-04-18;36.28;28.99;20.45;87;58.08;26.63;23;2.03;5.91;0
2017-04-17;34.55;28.24;23.17;80.1;65.97;33.13;16.27;2.02;4.9;0
2017-04-16;33.67;27.72;22.67;80.1;71.29;39.09;15;2.91;5.19;0
2017-04-15;33.01;27.47;22.23;82.6;68.52;38.99;12;3.15;4.89;0
2017-04-14;33.1;27.59;23.78;73.79;69.24;40.81;19.1;3.78;6.23;0
2017-04-13;35.05;28.89;25.57;72.68;66.34;30.44;16.64;2.58;5.72;0
2017-04-12;35.52;29.74;23.65;79.38;61.1;30.81;17.95;1.93;5.21;0
2017-04-11;34.24;29.58;25.3;67.25;60.63;31.28;17.33;2.51;5.71;0
2017-04-10;34.71;28.9;23.31;70.99;48.1;27.95;22.32;2.04;5.86;0
2017-04-09;33.94;27.66;23.51;72.47;52.78;33.77;15.24;2.25;5.05;0
2017-04-08;34.51;28.34;22.1;76.42;55.38;28.38;19.53;2.77;6.13;0
2017-04-07;34.51;27.65;21.89;72.57;53.74;26.26;19.32;1.81;5.28;0
2017-04-06;35.15;28.38;22.7;78.94;56.47;27.91;17.83;2.6;5.87;0
2017-04-05;34.14;27.91;22.94;73.72;65.6;31.85;14.45;2.7;5.43;0
2017-04-04;34.28;27.89;21.15;80.2;60.13;29.83;19.89;2.56;5.88;0
2017-04-03;34.31;26.8;21.62;84.4;60.81;33.7;16.8;1.84;4.78;0
2017-04-02;31.62;24.27;19;91.4;79.21;48.45;15.15;1.52;3.73;2.4
2017-04-01;29.42;23.96;20.61;91;87.2;57.56;10.26;1.23;2.68;0.8
2017-03-31;33.4;24.93;19.4;92.3;90.8;42.76;15.67;0.69;3.44;0
2017-03-30;32.9;25.28;21.62;90.3;85.1;45.02;14.48;0.98;3.5;0
2017-03-29;36.62;30;22.8;87.8;86.9;29.05;18.98;1.08;4.64;0
2017-03-28;37.73;30.63;24.12;67.96;52.54;21.85;23.65;1.17;5.55;0
2017-03-27;37.49;30.64;23.78;72;55.89;23.16;23.86;0.9;5.2;0
2017-03-26;36.92;30.19;22.3;70.69;41.06;23.9;23.32;1.27;5.52;0
2017-03-25;36.25;29.63;23.24;73.92;57.76;27.57;19.73;2.18;5.99;0
2017-03-24;35.21;28.77;22.87;76.52;49.71;29.6;18.88;2.21;5.72;0
2017-03-23;35.59;29.05;23.92;74.97;60.23;27.74;21.25;2.62;6.52;0
2017-03-22;35.88;29.49;23.85;68.4;64.89;24.24;24.45;2.76;7.24;0
2017-03-21;36.72;29.74;23.38;71.29;51.15;23.87;24.32;1.92;6.43;0
2017-03-20;36.65;29.42;22.94;74.49;57.78;25.08;23.5;1.81;6.16;0
2017-03-19;36.12;28.98;22.53;85.5;51.35;28.38;21.45;1.08;4.99;0
2017-03-18;29.91;25.18;21.49;88.1;75.67;52.53;11.49;0.82;2.8;0
2017-03-17;36.12;26.98;22.7;85.6;79.62;29.99;18.93;1.46;5.04;0.4
2017-03-16;36.06;29.04;24.25;71.5;60.61;27.51;15.84;2.05;5.43;1.2
2017-03-15;34.55;27.77;23.38;71.09;52.32;25.93;16.97;2.17;5.57;0
2017-03-14;34.34;28.66;24.12;68.97;48.04;30.81;20.34;2.32;6.02;0
2017-03-13;35.02;28.85;23.98;68.83;53.2;29.66;18.98;1.99;5.65;0
2017-03-12;32.46;27.56;24.49;66.27;54.25;32.73;13.49;2.32;5.01;0
2017-03-11;35.22;29.24;22.4;73.79;42.47;24.07;22.32;1.68;5.76;0
2017-03-10;36.15;29.31;23.01;66.44;56.29;18.92;23.98;3.42;8.11;0
2017-03-09;34.81;29.27;24.99;69.14;45.44;30.61;18.18;2.57;6.07;0
2017-03-08;34.61;29.31;25.6;68.06;62.86;35.22;15.22;2.11;5.16;1.6
2017-03-07;35.98;30.02;24.35;70.38;41.46;26.4;19.56;1.94;5.83;0
2017-03-06;36.42;31.27;24.56;54.11;50.81;20.1;13.45;0.74;3.73;0
2017-03-05;36.18;29.15;23.04;67.35;33.73;24.84;25.66;1.79;6.47;0
2017-03-04;36.01;28.92;22.97;70.08;44.34;25.25;25.41;2.17;6.79;0
2017-03-03;34.48;27.84;22.84;66.07;51.78;25.93;21.33;2.03;6.01;0
2017-03-02;35.19;28.52;22.74;86.7;49.82;25.59;22.98;1.7;5.8;0
2017-03-01;34.28;28.6;25.36;81.5;78.71;36.2;16.52;0.94;4.12;2.4
2017-02-28;34.58;29.29;24.86;76.31;50.56;34.71;17.34;1.76;5.04;0
2017-02-27;37;29.67;23.92;66.11;46.75;25.25;22.39;1.63;6;0
2017-02-26;35.61;29.42;23.81;71.87;54.85;30.1;19.51;1.49;5.25;0
2017-02-25;35.34;29.29;23.51;70.18;46.14;29.12;21.77;1.84;5.9;0
2017-02-24;35.75;29.26;23.34;73.58;47.73;27.91;23.31;2.29;6.57;0
2017-02-23;34.84;28.65;22.47;72.34;48.23;28.21;24.73;2.15;6.48;0
2017-02-22;34.65;30.98;27.24;57.9;54.91;27.58;27.55;2.99;7.94;0
2017-02-21;34.9;25.02;18.49;93;80.1;35.04;20.2;1.65;5.13;13
